,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
123,124,CA-2013-103730,2023-06-13,2023-06-16,First Class,SC-20725,Steven Cartwright,Consumer,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316
124,125,US-2011-152030,2021-12-26,2021-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
125,126,US-2011-134614,2021-09-20,2021-09-25,Standard Class,PF-19165,Philip Fox,Consumer,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
126,127,US-2014-107272,2024-11-06,2024-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
127,128,US-2014-107272,2024-11-06,2024-11-13,Standard Class,TS-21610,Troy Staebel,Consumer,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
128,129,US-2013-125969,2023-11-07,2023-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
129,130,US-2013-125969,2023-11-07,2023-11-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416
130,131,US-2014-164147,2024-02-03,2024-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
131,132,US-2014-164147,2024-02-03,2024-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
132,133,US-2014-164147,2024-02-03,2024-02-06,First Class,DW-13585,Dorothy Wardle,Corporate,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
133,134,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192
134,135,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568
135,136,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456
136,137,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698
137,138,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
138,139,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464
139,140,CA-2013-145583,2023-10-14,2023-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976
140,141,CA-2013-110366,2023-09-06,2023-09-08,Second Class,JD-15895,Jonathan Doherty,Corporate,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
141,142,CA-2014-106180,2024-09-19,2024-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814
142,143,CA-2014-106180,2024-09-19,2024-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042
143,144,CA-2014-106180,2024-09-19,2024-09-24,Standard Class,SH-19975,Sally Hughsby,Corporate,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976
144,145,CA-2014-155376,2024-12-23,2024-12-28,Standard Class,SG-20080,Sandra Glassco,Consumer,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518
145,146,CA-2012-110744,2022-09-07,2022-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579
146,147,CA-2011-110072,2021-10-22,2021-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
147,148,CA-2013-114489,2023-12-06,2023-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015
148,149,CA-2013-114489,2023-12-06,2023-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988
149,150,CA-2013-114489,2023-12-06,2023-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552
150,151,CA-2013-114489,2023-12-06,2023-12-10,Standard Class,JE-16165,Justin Ellison,Corporate,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285
151,152,CA-2013-158834,2023-03-14,2023-03-17,First Class,TW-21025,Tamara Willingham,Home Office,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
152,153,CA-2013-158834,2023-03-14,2023-03-17,First Class,TW-21025,Tamara Willingham,Home Office,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
153,154,CA-2012-124919,2022-05-31,2022-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271
154,155,CA-2012-124919,2022-05-31,2022-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392
155,156,CA-2012-124919,2022-05-31,2022-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288
156,157,CA-2012-118948,2022-05-28,2022-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901
157,158,CA-2011-104269,2021-03-01,2021-03-06,Second Class,DB-13060,Dave Brooks,Consumer,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
158,159,CA-2013-114104,2023-11-21,2023-11-25,Standard Class,NP-18670,Nora Paige,Consumer,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714
159,160,CA-2013-114104,2023-11-21,2023-11-25,Standard Class,NP-18670,Nora Paige,Consumer,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325
160,161,CA-2013-162733,2023-05-12,2023-05-13,First Class,TT-21070,Ted Trevino,Consumer,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691
161,162,CA-2012-119697,2022-12-28,2022-12-31,Second Class,EM-13960,Eric Murdock,Consumer,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
162,163,CA-2013-154508,2023-11-17,2023-11-21,Standard Class,RD-19900,Ruben Dartt,Consumer,OFF-EN-10001990,Office Supplies,Envelopes,Staples,28.4,5,0.0,13.348
163,164,CA-2013-113817,2023-11-08,2023-11-12,Standard Class,MJ-17740,Max Jones,Consumer,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
164,165,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
165,166,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
166,167,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
167,168,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
168,169,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
169,170,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
170,171,CA-2011-139892,2021-09-08,2021-09-12,Standard Class,BM-11140,Becky Martin,Consumer,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
171,172,CA-2011-118962,2021-08-05,2021-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418
172,173,CA-2011-118962,2021-08-05,2021-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608
173,174,CA-2011-118962,2021-08-05,2021-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
174,175,US-2011-100853,2021-09-14,2021-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
175,176,US-2011-100853,2021-09-14,2021-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
176,177,US-2014-152366,2024-04-22,2024-04-26,Second Class,SJ-20500,Shirley Jackson,Consumer,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
177,178,US-2012-101511,2022-11-21,2022-11-23,Second Class,JE-15745,Joel Eaton,Consumer,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
178,179,US-2012-101511,2022-11-21,2022-11-23,Second Class,JE-15745,Joel Eaton,Consumer,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
179,180,CA-2012-137225,2022-12-15,2022-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104
180,181,CA-2011-166191,2021-12-05,2021-12-09,Second Class,DK-13150,David Kendrick,Corporate,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
181,182,CA-2011-166191,2021-12-05,2021-12-09,Second Class,DK-13150,David Kendrick,Corporate,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
182,183,CA-2011-158274,2021-11-19,2021-11-24,Second Class,RM-19675,Robert Marley,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296
183,184,CA-2011-158274,2021-11-19,2021-11-24,Second Class,RM-19675,Robert Marley,Home Office,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986
184,185,CA-2011-158274,2021-11-19,2021-11-24,Second Class,RM-19675,Robert Marley,Home Office,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25
185,186,CA-2013-105018,2023-11-29,2023-12-03,Standard Class,SK-19990,Sally Knutson,Consumer,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368
186,187,CA-2011-123260,2021-08-26,2021-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984
187,188,CA-2013-157000,2023-07-17,2023-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
188,189,CA-2013-157000,2023-07-17,2023-07-23,Standard Class,AM-10360,Alice McCarthy,Corporate,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
189,190,CA-2012-102281,2022-10-12,2022-10-14,First Class,MP-17470,Mark Packer,Home Office,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
190,191,CA-2012-102281,2022-10-12,2022-10-14,First Class,MP-17470,Mark Packer,Home Office,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928
191,192,CA-2012-102281,2022-10-12,2022-10-14,First Class,MP-17470,Mark Packer,Home Office,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832
192,193,CA-2012-102281,2022-10-12,2022-10-14,First Class,MP-17470,Mark Packer,Home Office,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
193,194,CA-2012-102281,2022-10-12,2022-10-14,First Class,MP-17470,Mark Packer,Home Office,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567
194,195,CA-2012-131457,2022-10-31,2022-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116
195,196,CA-2011-140004,2021-03-21,2021-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
196,197,CA-2011-140004,2021-03-21,2021-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
197,198,CA-2014-107720,2024-11-07,2024-11-14,Standard Class,VM-21685,Valerie Mitchum,Home Office,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276
198,199,US-2014-124303,2024-07-07,2024-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
199,200,US-2014-124303,2024-07-07,2024-07-14,Standard Class,FH-14365,Fred Hopkins,Corporate,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
200,201,CA-2014-105074,2024-06-25,2024-06-30,Standard Class,MB-17305,Maria Bertelson,Consumer,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
201,202,CA-2011-133690,2021-08-03,2021-08-05,First Class,BS-11755,Bruce Stewart,Consumer,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
202,203,CA-2011-133690,2021-08-03,2021-08-05,First Class,BS-11755,Bruce Stewart,Consumer,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
203,204,US-2014-116701,2024-12-18,2024-12-22,Second Class,LC-17140,Logan Currie,Consumer,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
204,205,CA-2014-126382,2024-06-04,2024-06-08,Standard Class,HK-14890,Heather Kirkland,Corporate,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
205,206,CA-2014-108329,2024-12-10,2024-12-15,Standard Class,LE-16810,Laurel Elliston,Consumer,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
206,207,CA-2014-135860,2024-12-02,2024-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744
207,208,CA-2014-135860,2024-12-02,2024-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346
208,209,CA-2014-135860,2024-12-02,2024-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824
209,210,CA-2014-135860,2024-12-02,2024-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099
210,211,CA-2014-135860,2024-12-02,2024-12-08,Standard Class,JH-15985,Joseph Holt,Consumer,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796
211,212,CA-2012-101007,2022-02-09,2022-02-13,Second Class,MS-17980,Michael Stewart,Corporate,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
212,213,CA-2012-146262,2022-01-02,2022-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
213,214,CA-2012-146262,2022-01-02,2022-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
214,215,CA-2012-146262,2022-01-02,2022-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
215,216,CA-2012-146262,2022-01-02,2022-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4
216,217,CA-2012-146262,2022-01-02,2022-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
217,218,CA-2013-130162,2023-10-29,2023-11-02,Standard Class,JH-15910,Jonathan Howell,Consumer,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568
218,219,CA-2013-130162,2023-10-29,2023-11-02,Standard Class,JH-15910,Jonathan Howell,Consumer,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
219,220,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
220,221,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
221,222,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
222,223,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
223,224,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
224,225,CA-2012-169397,2022-12-24,2022-12-27,First Class,JB-15925,Joni Blumstein,Consumer,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
225,226,CA-2012-163055,2022-08-09,2022-08-16,Standard Class,DS-13180,David Smith,Corporate,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968
226,227,CA-2012-163055,2022-08-09,2022-08-16,Standard Class,DS-13180,David Smith,Corporate,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939
227,228,CA-2012-163055,2022-08-09,2022-08-16,Standard Class,DS-13180,David Smith,Corporate,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198
228,229,US-2012-145436,2022-02-28,2022-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
229,230,US-2012-145436,2022-02-28,2022-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
230,231,US-2011-156216,2021-09-13,2021-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
231,232,US-2014-100930,2024-04-08,2024-04-13,Standard Class,CS-12400,Christopher Schild,Home Office,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
232,233,US-2014-100930,2024-04-08,2024-04-13,Standard Class,CS-12400,Christopher Schild,Home Office,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
233,234,US-2014-100930,2024-04-08,2024-04-13,Standard Class,CS-12400,Christopher Schild,Home Office,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
234,235,US-2014-100930,2024-04-08,2024-04-13,Standard Class,CS-12400,Christopher Schild,Home Office,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0
